<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.10	05:36:00	1.15634	1.15640	1.15634	1.15636	16.73
2025.11.10	05:37:00	1.15635	1.15645	1.15632	1.15645	21.92
2025.11.10	05:38:00	1.15644	1.15644	1.15644	1.15644	5.04
2025.11.10	05:39:00	1.15645	1.15645	1.15640	1.15643	10.80
2025.11.10	05:40:00	1.15643	1.15653	1.15642	1.15648	24.84
2025.11.10	05:41:00	1.15645	1.15646	1.15641	1.15646	20.70
2025.11.10	05:42:00	1.15644	1.15655	1.15644	1.15655	12.22
2025.11.10	05:43:00	1.15655	1.15655	1.15647	1.15650	16.34
2025.11.10	05:44:00	1.15653	1.15660	1.15648	1.15656	20.77
2025.11.10	05:45:00	1.15656	1.15665	1.15651	1.15652	23.16
2025.11.10	05:46:00	1.15654	1.15657	1.15649	1.15650	9.90
2025.11.10	05:47:00	1.15648	1.15653	1.15643	1.15653	16.34
2025.11.10	05:48:00	1.15653	1.15655	1.15637	1.15640	35.98
2025.11.10	05:49:00	1.15640	1.15641	1.15638	1.15640	21.12
2025.11.10	05:50:00	1.15638	1.15640	1.15629	1.15629	9.58
2025.11.10	05:51:00	1.15630	1.15634	1.15630	1.15631	10.12
2025.11.10	05:52:00	1.15631	1.15635	1.15629	1.15631	14.62
2025.11.10	05:53:00	1.15631	1.15631	1.15628	1.15630	14.02
2025.11.10	05:54:00	1.15629	1.15632	1.15624	1.15630	27.80
2025.11.10	05:55:00	1.15632	1.15636	1.15630	1.15636	22.91
2025.11.10	05:56:00	1.15636	1.15638	1.15632	1.15634	20.11
2025.11.10	05:57:00	1.15633	1.15635	1.15628	1.15628	17.16
2025.11.10	05:58:00	1.15628	1.15628	1.15623	1.15625	21.99
2025.11.10	05:59:00	1.15623	1.15624	1.15617	1.15619	27.92
2025.11.10	06:00:00	1.15622	1.15622	1.15616	1.15618	20.08
2025.11.10	06:01:00	1.15620	1.15623	1.15619	1.15621	20.03
2025.11.10	06:02:00	1.15624	1.15632	1.15623	1.15632	17.76
2025.11.10	06:03:00	1.15631	1.15637	1.15629	1.15630	35.00
2025.11.10	06:04:00	1.15630	1.15631	1.15620	1.15623	15.06
2025.11.10	06:05:00	1.15621	1.15621	1.15615	1.15618	13.57
2025.11.10	06:06:00	1.15617	1.15622	1.15615	1.15622	18.52
2025.11.10	06:07:00	1.15623	1.15630	1.15620	1.15627	23.02
2025.11.10	06:08:00	1.15628	1.15639	1.15628	1.15639	24.82
2025.11.10	06:09:00	1.15640	1.15647	1.15640	1.15642	23.16
2025.11.10	06:10:00	1.15639	1.15643	1.15635	1.15636	34.98
2025.11.10	06:11:00	1.15636	1.15640	1.15636	1.15638	10.94
2025.11.10	06:12:00	1.15636	1.15640	1.15635	1.15640	9.14
2025.11.10	06:13:00	1.15639	1.15643	1.15637	1.15640	17.76
2025.11.10	06:14:00	1.15640	1.15640	1.15635	1.15636	10.56
2025.11.10	06:15:00	1.15633	1.15635	1.15629	1.15630	61.87
2025.11.10	06:16:00	1.15630	1.15635	1.15630	1.15635	20.08
2025.11.10	06:17:00	1.15636	1.15636	1.15631	1.15633	7.72
2025.11.10	06:18:00	1.15635	1.15636	1.15629	1.15631	26.02
2025.11.10	06:19:00	1.15629	1.15629	1.15618	1.15622	19.84
2025.11.10	06:20:00	1.15621	1.15630	1.15621	1.15628	46.20
2025.11.10	06:21:00	1.15629	1.15631	1.15625	1.15625	18.99
2025.11.10	06:22:00	1.15627	1.15627	1.15619	1.15621	18.00
2025.11.10	06:23:00	1.15619	1.15619	1.15607	1.15607	32.39
2025.11.10	06:24:00	1.15607	1.15610	1.15604	1.15605	40.82
2025.11.10	06:25:00	1.15604	1.15604	1.15597	1.15597	14.13
2025.11.10	06:26:00	1.15597	1.15607	1.15597	1.15603	29.48
2025.11.10	06:27:00	1.15601	1.15614	1.15600	1.15613	45.79
2025.11.10	06:28:00	1.15613	1.15616	1.15611	1.15615	41.58
2025.11.10	06:29:00	1.15614	1.15619	1.15614	1.15618	30.06
2025.11.10	06:30:00	1.15616	1.15624	1.15615	1.15620	30.22
2025.11.10	06:31:00	1.15620	1.15626	1.15620	1.15626	5.40
2025.11.10	06:32:00	1.15623	1.15624	1.15621	1.15624	5.40
2025.11.10	06:33:00	1.15622	1.15623	1.15609	1.15609	27.15
2025.11.10	06:34:00	1.15609	1.15611	1.15607	1.15611	18.45
2025.11.10	06:35:00	1.15609	1.15609	1.15601	1.15601	13.54
2025.11.10	06:36:00	1.15598	1.15598	1.15596	1.15596	5.40
2025.11.10	06:37:00	1.15597	1.15597	1.15577	1.15579	59.72
2025.11.10	06:38:00	1.15580	1.15589	1.15578	1.15589	48.64
2025.11.10	06:39:00	1.15590	1.15600	1.15589	1.15592	33.90
2025.11.10	06:40:00	1.15593	1.15597	1.15590	1.15591	24.66
2025.11.10	06:41:00	1.15587	1.15587	1.15583	1.15583	8.62
2025.11.10	06:42:00	1.15585	1.15586	1.15578	1.15585	22.26
2025.11.10	06:43:00	1.15585	1.15588	1.15579	1.15582	60.39
2025.11.10	06:44:00	1.15583	1.15594	1.15582	1.15593	24.30
2025.11.10	06:45:00	1.15594	1.15600	1.15591	1.15594	44.98
2025.11.10	06:46:00	1.15595	1.15597	1.15594	1.15596	91.87
2025.11.10	06:47:00	1.15596	1.15597	1.15530	1.15534	93.24
2025.11.10	06:48:00	1.15534	1.15540	1.15527	1.15539	63.83
2025.11.10	06:49:00	1.15538	1.15543	1.15528	1.15542	70.48
2025.11.10	06:50:00	1.15542	1.15548	1.15536	1.15548	36.84
2025.11.10	06:51:00	1.15549	1.15559	1.15549	1.15553	37.32
2025.11.10	06:52:00	1.15556	1.15557	1.15528	1.15529	91.52
2025.11.10	06:53:00	1.15529	1.15536	1.15528	1.15536	53.51
2025.11.10	06:54:00	1.15535	1.15535	1.15522	1.15524	42.04
2025.11.10	06:55:00	1.15526	1.15526	1.15513	1.15520	49.29
2025.11.10	06:56:00	1.15521	1.15531	1.15518	1.15525	26.22
2025.11.10	06:57:00	1.15526	1.15540	1.15523	1.15540	43.51
2025.11.10	06:58:00	1.15541	1.15541	1.15532	1.15539	33.10
2025.11.10	06:59:00	1.15537	1.15538	1.15532	1.15537	15.20
2025.11.10	07:00:00	1.15536	1.15552	1.15536	1.15544	117.19
2025.11.10	07:01:00	1.15549	1.15555	1.15544	1.15549	47.08
2025.11.10	07:02:00	1.15551	1.15561	1.15550	1.15561	29.86
2025.11.10	07:03:00	1.15560	1.15572	1.15560	1.15569	26.10
2025.11.10	07:04:00	1.15570	1.15571	1.15548	1.15553	103.69
2025.11.10	07:05:00	1.15552	1.15574	1.15550	1.15572	123.42
2025.11.10	07:06:00	1.15570	1.15592	1.15568	1.15589	79.90
2025.11.10	07:07:00	1.15589	1.15598	1.15583	1.15583	77.11
2025.11.10	07:08:00	1.15581	1.15597	1.15581	1.15591	45.51
2025.11.10	07:09:00	1.15594	1.15598	1.15588	1.15589	31.12
2025.11.10	07:10:00	1.15590	1.15602	1.15590	1.15600	41.22
2025.11.10	07:11:00	1.15599	1.15614	1.15599	1.15606	36.90
2025.11.10	07:12:00	1.15608	1.15608	1.15595	1.15595	43.09
2025.11.10	07:13:00	1.15600	1.15608	1.15595	1.15601	37.21
2025.11.10	07:14:00	1.15602	1.15605	1.15588	1.15591	65.11
2025.11.10	07:15:00	1.15589	1.15595	1.15576	1.15587	38.95
2025.11.10	07:16:00	1.15588	1.15592	1.15576	1.15579	74.12
2025.11.10	07:17:00	1.15576	1.15582	1.15562	1.15581	111.08
2025.11.10	07:18:00	1.15580	1.15589	1.15576	1.15580	60.97
2025.11.10	07:19:00	1.15577	1.15577	1.15568	1.15570	60.72
2025.11.10	07:20:00	1.15567	1.15571	1.15556	1.15560	29.04
2025.11.10	07:21:00	1.15558	1.15560	1.15549	1.15551	95.20
2025.11.10	07:22:00	1.15550	1.15557	1.15534	1.15555	84.61
2025.11.10	07:23:00	1.15555	1.15582	1.15555	1.15580	69.46
2025.11.10	07:24:00	1.15575	1.15584	1.15570	1.15579	46.68
2025.11.10	07:25:00	1.15580	1.15595	1.15580	1.15590	43.17
2025.11.10	07:26:00	1.15594	1.15602	1.15594	1.15600	16.81
2025.11.10	07:27:00	1.15598	1.15613	1.15594	1.15605	68.87
2025.11.10	07:28:00	1.15603	1.15613	1.15603	1.15610	21.22
2025.11.10	07:29:00	1.15608	1.15610	1.15604	1.15608	38.48
2025.11.10	07:30:00	1.15609	1.15636	1.15607	1.15635	95.37
2025.11.10	07:31:00	1.15635	1.15636	1.15627	1.15627	55.29
2025.11.10	07:32:00	1.15629	1.15645	1.15624	1.15645	72.74
2025.11.10	07:33:00	1.15643	1.15656	1.15643	1.15656	48.29
2025.11.10	07:34:00	1.15654	1.15669	1.15650	1.15669	74.62
2025.11.10	07:35:00	1.15670	1.15691	1.15668	1.15686	44.74
2025.11.10	07:36:00	1.15688	1.15701	1.15684	1.15694	98.08
2025.11.10	07:37:00	1.15694	1.15708	1.15687	1.15706	85.11
2025.11.10	07:38:00	1.15705	1.15710	1.15700	1.15700	29.32
2025.11.10	07:39:00	1.15701	1.15707	1.15697	1.15705	55.19
2025.11.10	07:40:00	1.15704	1.15709	1.15704	1.15705	22.86
2025.11.10	07:41:00	1.15706	1.15710	1.15697	1.15706	48.57
2025.11.10	07:42:00	1.15704	1.15705	1.15696	1.15703	28.87
2025.11.10	07:43:00	1.15703	1.15707	1.15700	1.15700	23.09
2025.11.10	07:44:00	1.15699	1.15706	1.15699	1.15703	33.37
2025.11.10	07:45:00	1.15706	1.15706	1.15703	1.15703	1.80
2025.11.10	07:46:00	1.15705	1.15718	1.15701	1.15710	36.82
2025.11.10	07:47:00	1.15706	1.15710	1.15703	1.15705	10.03
2025.11.10	07:48:00	1.15703	1.15705	1.15701	1.15705	17.42
2025.11.10	07:49:00	1.15700	1.15713	1.15695	1.15710	47.12
2025.11.10	07:50:00	1.15711	1.15715	1.15705	1.15706	27.36
2025.11.10	07:51:00	1.15704	1.15704	1.15678	1.15683	61.87
2025.11.10	07:52:00	1.15681	1.15686	1.15664	1.15664	45.93
2025.11.10	07:53:00	1.15666	1.15671	1.15664	1.15671	32.94
2025.11.10	07:54:00	1.15672	1.15679	1.15666	1.15669	61.09
2025.11.10	07:55:00	1.15669	1.15676	1.15654	1.15655	45.40
2025.11.10	07:56:00	1.15655	1.15662	1.15648	1.15660	60.35
2025.11.10	07:57:00	1.15658	1.15668	1.15657	1.15661	48.89
2025.11.10	07:58:00	1.15661	1.15688	1.15661	1.15676	82.14
2025.11.10	07:59:00	1.15676	1.15684	1.15673	1.15675	71.03
2025.11.10	08:00:00	1.15675	1.15675	1.15650	1.15665	196.97
2025.11.10	08:01:00	1.15665	1.15675	1.15651	1.15675	81.33
2025.11.10	08:02:00	1.15677	1.15690	1.15674	1.15686	50.76
2025.11.10	08:03:00	1.15683	1.15693	1.15674	1.15693	64.17
2025.11.10	08:04:00	1.15694	1.15721	1.15686	1.15721	74.24
2025.11.10	08:05:00	1.15719	1.15725	1.15710	1.15718	76.72
2025.11.10	08:06:00	1.15718	1.15721	1.15710	1.15710	74.85
2025.11.10	08:07:00	1.15713	1.15725	1.15711	1.15721	62.04
2025.11.10	08:08:00	1.15720	1.15720	1.15710	1.15714	39.71
2025.11.10	08:09:00	1.15712	1.15714	1.15695	1.15696	87.49
2025.11.10	08:10:00	1.15694	1.15701	1.15693	1.15700	42.83
2025.11.10	08:11:00	1.15702	1.15713	1.15702	1.15711	48.40
2025.11.10	08:12:00	1.15714	1.15718	1.15708	1.15718	33.15
2025.11.10	08:13:00	1.15719	1.15719	1.15707	1.15714	57.65
2025.11.10	08:14:00	1.15711	1.15716	1.15707	1.15712	55.46
2025.11.10	08:15:00	1.15714	1.15731	1.15714	1.15718	50.52
2025.11.10	08:16:00	1.15718	1.15731	1.15716	1.15731	63.32
2025.11.10	08:17:00	1.15731	1.15756	1.15731	1.15756	40.21
2025.11.10	08:18:00	1.15754	1.15765	1.15752	1.15765	51.21
2025.11.10	08:19:00	1.15767	1.15770	1.15733	1.15734	103.94
2025.11.10	08:20:00	1.15733	1.15748	1.15733	1.15745	67.21
2025.11.10	08:21:00	1.15747	1.15758	1.15738	1.15744	66.12
2025.11.10	08:22:00	1.15743	1.15756	1.15742	1.15747	66.60
2025.11.10	08:23:00	1.15743	1.15753	1.15738	1.15741	34.27
2025.11.10	08:24:00	1.15741	1.15741	1.15730	1.15734	37.99
2025.11.10	08:25:00	1.15733	1.15751	1.15729	1.15744	62.62
2025.11.10	08:26:00	1.15747	1.15755	1.15740	1.15753	45.77
2025.11.10	08:27:00	1.15750	1.15756	1.15746	1.15749	54.82
2025.11.10	08:28:00	1.15749	1.15760	1.15745	1.15754	63.67
2025.11.10	08:29:00	1.15754	1.15771	1.15753	1.15766	38.77
2025.11.10	08:30:00	1.15768	1.15769	1.15763	1.15767	59.21
2025.11.10	08:31:00	1.15768	1.15786	1.15764	1.15786	49.77
2025.11.10	08:32:00	1.15785	1.15785	1.15770	1.15770	55.89
2025.11.10	08:33:00	1.15770	1.15790	1.15770	1.15785	47.19
2025.11.10	08:34:00	1.15784	1.15805	1.15783	1.15804	50.91
2025.11.10	08:35:00	1.15804	1.15808	1.15799	1.15804	42.84
2025.11.10	08:36:00	1.15806	1.15819	1.15800	1.15816	117.15
2025.11.10	08:37:00	1.15815	1.15820	1.15805	1.15809	73.26
2025.11.10	08:38:00	1.15813	1.15829	1.15813	1.15822	77.44
2025.11.10	08:39:00	1.15820	1.15826	1.15808	1.15814	53.12
2025.11.10	08:40:00	1.15815	1.15817	1.15810	1.15810	80.89
2025.11.10	08:41:00	1.15814	1.15815	1.15804	1.15806	32.04
2025.11.10	08:42:00	1.15804	1.15823	1.15804	1.15819	51.75
2025.11.10	08:43:00	1.15819	1.15819	1.15788	1.15789	82.91
2025.11.10	08:44:00	1.15790	1.15790	1.15783	1.15783	48.69
2025.11.10	08:45:00	1.15784	1.15784	1.15770	1.15772	42.68
2025.11.10	08:46:00	1.15771	1.15779	1.15767	1.15778	33.91
2025.11.10	08:47:00	1.15780	1.15789	1.15780	1.15789	56.69
2025.11.10	08:48:00	1.15789	1.15800	1.15783	1.15800	51.95
2025.11.10	08:49:00	1.15800	1.15800	1.15792	1.15796	55.94
2025.11.10	08:50:00	1.15796	1.15807	1.15770	1.15770	68.11
2025.11.10	08:51:00	1.15772	1.15773	1.15762	1.15772	98.96
2025.11.10	08:52:00	1.15772	1.15780	1.15772	1.15780	65.90
2025.11.10	08:53:00	1.15784	1.15798	1.15781	1.15795	50.28
2025.11.10	08:54:00	1.15798	1.15798	1.15780	1.15784	63.46
2025.11.10	08:55:00	1.15781	1.15781	1.15765	1.15765	48.69
2025.11.10	08:56:00	1.15763	1.15763	1.15752	1.15752	41.91
2025.11.10	08:57:00	1.15752	1.15756	1.15738	1.15755	85.23
2025.11.10	08:58:00	1.15753	1.15763	1.15729	1.15731	118.93
2025.11.10	08:59:00	1.15731	1.15733	1.15715	1.15721	82.78
2025.11.10	09:00:00	1.15723	1.15736	1.15722	1.15736	56.47
2025.11.10	09:01:00	1.15738	1.15738	1.15730	1.15737	92.72
2025.11.10	09:02:00	1.15735	1.15736	1.15720	1.15726	73.54
2025.11.10	09:03:00	1.15722	1.15728	1.15713	1.15718	53.35
2025.11.10	09:04:00	1.15717	1.15717	1.15706	1.15709	69.75
2025.11.10	09:05:00	1.15708	1.15712	1.15694	1.15701	88.62
2025.11.10	09:06:00	1.15701	1.15707	1.15699	1.15701	45.45
2025.11.10	09:07:00	1.15703	1.15720	1.15699	1.15716	65.29
2025.11.10	09:08:00	1.15716	1.15730	1.15712	1.15715	66.91
2025.11.10	09:09:00	1.15715	1.15717	1.15708	1.15711	44.81
2025.11.10	09:10:00	1.15711	1.15711	1.15690	1.15698	38.82
2025.11.10	09:11:00	1.15699	1.15700	1.15681	1.15681	64.63
2025.11.10	09:12:00	1.15681	1.15681	1.15662	1.15672	55.40
2025.11.10	09:13:00	1.15673	1.15681	1.15672	1.15679	90.48
2025.11.10	09:14:00	1.15678	1.15684	1.15674	1.15674	71.55
2025.11.10	09:15:00	1.15674	1.15690	1.15674	1.15680	105.50
2025.11.10	09:16:00	1.15678	1.15686	1.15676	1.15678	76.04
2025.11.10	09:17:00	1.15678	1.15691	1.15677	1.15680	93.24
2025.11.10	09:18:00	1.15680	1.15690	1.15679	1.15689	47.47
2025.11.10	09:19:00	1.15690	1.15690	1.15675	1.15683	55.92
2025.11.10	09:20:00	1.15684	1.15685	1.15669	1.15670	46.32
2025.11.10	09:21:00	1.15671	1.15673	1.15654	1.15654	66.41
2025.11.10	09:22:00	1.15653	1.15659	1.15641	1.15654	80.49
2025.11.10	09:23:00	1.15654	1.15669	1.15653	1.15666	68.87
2025.11.10	09:24:00	1.15665	1.15669	1.15662	1.15666	38.72
2025.11.10	09:25:00	1.15668	1.15680	1.15665	1.15668	57.88
2025.11.10	09:26:00	1.15670	1.15672	1.15664	1.15671	19.56
2025.11.10	09:27:00	1.15669	1.15671	1.15665	1.15671	19.42
2025.11.10	09:28:00	1.15669	1.15673	1.15666	1.15670	77.35
2025.11.10	09:29:00	1.15669	1.15688	1.15669	1.15688	78.96
2025.11.10	09:30:00	1.15687	1.15691	1.15680	1.15681	56.44
2025.11.10	09:31:00	1.15678	1.15678	1.15660	1.15664	90.82
2025.11.10	09:32:00	1.15663	1.15670	1.15661	1.15665	60.83
2025.11.10	09:33:00	1.15664	1.15671	1.15662	1.15666	41.37
2025.11.10	09:34:00	1.15665	1.15671	1.15660	1.15669	33.27
2025.11.10	09:35:00	1.15669	1.15671	1.15656	1.15665	45.17
2025.11.10	09:36:00	1.15666	1.15670	1.15666	1.15670	17.24
2025.11.10	09:37:00	1.15670	1.15670	1.15648	1.15649	73.76
2025.11.10	09:38:00	1.15650	1.15660	1.15640	1.15660	79.54
2025.11.10	09:39:00	1.15658	1.15666	1.15658	1.15661	61.72
2025.11.10	09:40:00	1.15661	1.15681	1.15656	1.15681	54.74
2025.11.10	09:41:00	1.15678	1.15692	1.15678	1.15689	60.32
2025.11.10	09:42:00	1.15687	1.15704	1.15687	1.15704	59.11
2025.11.10	09:43:00	1.15705	1.15718	1.15705	1.15709	37.51
2025.11.10	09:44:00	1.15710	1.15716	1.15709	1.15713	34.86
2025.11.10	09:45:00	1.15711	1.15714	1.15705	1.15712	41.24
2025.11.10	09:46:00	1.15712	1.15715	1.15708	1.15711	17.59
2025.11.10	09:47:00	1.15712	1.15716	1.15708	1.15708	31.99
2025.11.10	09:48:00	1.15707	1.15708	1.15681	1.15681	40.68
2025.11.10	09:49:00	1.15682	1.15691	1.15682	1.15691	28.94
2025.11.10	09:50:00	1.15694	1.15716	1.15694	1.15716	37.86
2025.11.10	09:51:00	1.15717	1.15717	1.15706	1.15706	25.79
2025.11.10	09:52:00	1.15707	1.15710	1.15697	1.15701	70.74
2025.11.10	09:53:00	1.15702	1.15706	1.15698	1.15700	25.13
2025.11.10	09:54:00	1.15701	1.15701	1.15689	1.15695	39.44
2025.11.10	09:55:00	1.15697	1.15698	1.15688	1.15690	31.72
2025.11.10	09:56:00	1.15691	1.15694	1.15678	1.15679	99.77
2025.11.10	09:57:00	1.15680	1.15686	1.15678	1.15681	40.24
2025.11.10	09:58:00	1.15681	1.15690	1.15680	1.15687	37.62
2025.11.10	09:59:00	1.15686	1.15688	1.15675	1.15682	37.53
2025.11.10	10:00:00	1.15681	1.15684	1.15664	1.15673	45.21
2025.11.10	10:01:00	1.15672	1.15683	1.15671	1.15680	48.98
2025.11.10	10:02:00	1.15679	1.15706	1.15679	1.15703	66.51
2025.11.10	10:03:00	1.15704	1.15712	1.15684	1.15684	55.74
2025.11.10	10:04:00	1.15681	1.15691	1.15674	1.15686	81.90
2025.11.10	10:05:00	1.15686	1.15692	1.15683	1.15691	52.31
2025.11.10	10:06:00	1.15690	1.15696	1.15673	1.15673	90.70
2025.11.10	10:07:00	1.15673	1.15694	1.15672	1.15693	72.18
2025.11.10	10:08:00	1.15695	1.15702	1.15690	1.15698	77.74
2025.11.10	10:09:00	1.15697	1.15699	1.15695	1.15698	37.37
2025.11.10	10:10:00	1.15697	1.15706	1.15696	1.15698	70.14
2025.11.10	10:11:00	1.15699	1.15709	1.15698	1.15709	39.59
2025.11.10	10:12:00	1.15707	1.15708	1.15700	1.15700	33.88
2025.11.10	10:13:00	1.15700	1.15700	1.15679	1.15692	74.47
2025.11.10	10:14:00	1.15693	1.15713	1.15691	1.15709	90.97
2025.11.10	10:15:00	1.15711	1.15714	1.15704	1.15705	37.73
2025.11.10	10:16:00	1.15702	1.15702	1.15682	1.15684	46.10
2025.11.10	10:17:00	1.15683	1.15685	1.15671	1.15674	75.25
2025.11.10	10:18:00	1.15674	1.15677	1.15668	1.15669	30.15
2025.11.10	10:19:00	1.15670	1.15670	1.15663	1.15665	45.47
2025.11.10	10:20:00	1.15666	1.15667	1.15657	1.15663	90.41
2025.11.10	10:21:00	1.15660	1.15681	1.15660	1.15671	93.74
2025.11.10	10:22:00	1.15672	1.15680	1.15671	1.15678	28.56
2025.11.10	10:23:00	1.15680	1.15682	1.15677	1.15681	17.24
2025.11.10	10:24:00	1.15679	1.15679	1.15673	1.15676	27.14
2025.11.10	10:25:00	1.15675	1.15687	1.15670	1.15687	41.51
2025.11.10	10:26:00	1.15686	1.15687	1.15675	1.15677	34.12
2025.11.10	10:27:00	1.15675	1.15675	1.15669	1.15669	27.28
2025.11.10	10:28:00	1.15666	1.15674	1.15653	1.15653	51.22
2025.11.10	10:29:00	1.15652	1.15657	1.15650	1.15651	26.62
2025.11.10	10:30:00	1.15649	1.15651	1.15627	1.15630	115.11
2025.11.10	10:31:00	1.15630	1.15643	1.15630	1.15641	59.83
2025.11.10	10:32:00	1.15641	1.15641	1.15628	1.15630	34.43
2025.11.10	10:33:00	1.15631	1.15631	1.15615	1.15616	51.29
2025.11.10	10:34:00	1.15617	1.15621	1.15614	1.15620	34.95
2025.11.10	10:35:00	1.15624	1.15636	1.15624	1.15634	38.83
2025.11.10	10:36:00	1.15634	1.15634	1.15625	1.15627	27.99
2025.11.10	10:37:00	1.15628	1.15637	1.15628	1.15637	41.62
2025.11.10	10:38:00	1.15635	1.15638	1.15631	1.15632	37.94
2025.11.10	10:39:00	1.15634	1.15635	1.15632	1.15634	19.96
2025.11.10	10:40:00	1.15633	1.15639	1.15628	1.15628	28.81
2025.11.10	10:41:00	1.15629	1.15634	1.15626	1.15630	39.22
2025.11.10	10:42:00	1.15632	1.15637	1.15632	1.15636	17.10
2025.11.10	10:43:00	1.15635	1.15635	1.15619	1.15621	40.88
2025.11.10	10:44:00	1.15619	1.15621	1.15613	1.15615	41.16
2025.11.10	10:45:00	1.15616	1.15620	1.15615	1.15619	73.38
2025.11.10	10:46:00	1.15620	1.15626	1.15614	1.15617	33.29
2025.11.10	10:47:00	1.15619	1.15619	1.15616	1.15617	14.02
2025.11.10	10:48:00	1.15618	1.15626	1.15616	1.15625	24.44
2025.11.10	10:49:00	1.15625	1.15633	1.15622	1.15627	42.96
2025.11.10	10:50:00	1.15626	1.15628	1.15620	1.15621	26.52
2025.11.10	10:51:00	1.15621	1.15621	1.15613	1.15615	38.81
2025.11.10	10:52:00	1.15615	1.15617	1.15609	1.15615	49.15
2025.11.10	10:53:00	1.15617	1.15618	1.15613	1.15618	17.77
2025.11.10	10:54:00	1.15617	1.15621	1.15614	1.15621	32.61
2025.11.10	10:55:00	1.15620	1.15637	1.15620	1.15630	41.62
2025.11.10	10:56:00	1.15630	1.15632	1.15628	1.15629	55.35
2025.11.10	10:57:00	1.15630	1.15632	1.15619	1.15622	54.16
2025.11.10	10:58:00	1.15625	1.15625	1.15617	1.15625	28.66
2025.11.10	10:59:00	1.15624	1.15630	1.15624	1.15625	46.60
2025.11.10	11:00:00	1.15623	1.15624	1.15618	1.15618	68.51
2025.11.10	11:01:00	1.15617	1.15621	1.15608	1.15609	51.34
2025.11.10	11:02:00	1.15609	1.15609	1.15594	1.15597	58.54
2025.11.10	11:03:00	1.15596	1.15598	1.15591	1.15595	26.84
2025.11.10	11:04:00	1.15595	1.15598	1.15573	1.15573	48.54
2025.11.10	11:05:00	1.15571	1.15574	1.15563	1.15570	89.36
2025.11.10	11:06:00	1.15570	1.15582	1.15564	1.15581	37.22
2025.11.10	11:07:00	1.15581	1.15581	1.15550	1.15555	40.60
2025.11.10	11:08:00	1.15555	1.15558	1.15548	1.15554	103.04
2025.11.10	11:09:00	1.15554	1.15555	1.15547	1.15550	27.73
2025.11.10	11:10:00	1.15547	1.15550	1.15538	1.15550	36.32
2025.11.10	11:11:00	1.15552	1.15561	1.15551	1.15552	40.05
2025.11.10	11:12:00	1.15550	1.15556	1.15550	1.15555	30.60
2025.11.10	11:13:00	1.15553	1.15569	1.15550	1.15556	54.49
2025.11.10	11:14:00	1.15556	1.15562	1.15555	1.15560	33.49
2025.11.10	11:15:00	1.15562	1.15589	1.15562	1.15587	69.86
2025.11.10	11:16:00	1.15586	1.15589	1.15579	1.15582	56.61
2025.11.10	11:17:00	1.15583	1.15588	1.15574	1.15587	53.17
2025.11.10	11:18:00	1.15587	1.15589	1.15578	1.15578	38.77
2025.11.10	11:19:00	1.15577	1.15577	1.15569	1.15570	29.39
2025.11.10	11:20:00	1.15571	1.15574	1.15569	1.15574	39.60
2025.11.10	11:21:00	1.15575	1.15589	1.15574	1.15588	77.42
2025.11.10	11:22:00	1.15588	1.15594	1.15586	1.15590	32.77
2025.11.10	11:23:00	1.15591	1.15595	1.15587	1.15593	38.98
2025.11.10	11:24:00	1.15591	1.15592	1.15585	1.15585	22.50
2025.11.10	11:25:00	1.15584	1.15584	1.15578	1.15580	17.32
2025.11.10	11:26:00	1.15580	1.15582	1.15576	1.15582	41.40
2025.11.10	11:27:00	1.15583	1.15583	1.15573	1.15582	31.50
2025.11.10	11:28:00	1.15580	1.15589	1.15579	1.15586	33.01
2025.11.10	11:29:00	1.15586	1.15588	1.15580	1.15586	32.11
2025.11.10	11:30:00	1.15586	1.15597	1.15585	1.15590	48.88
2025.11.10	11:31:00	1.15588	1.15588	1.15580	1.15580	15.06
2025.11.10	11:32:00	1.15584	1.15586	1.15581	1.15585	24.39
2025.11.10	11:33:00	1.15584	1.15586	1.15582	1.15585	24.52
2025.11.10	11:34:00	1.15583	1.15593	1.15583	1.15592	22.59
2025.11.10	11:35:00	1.15591	1.15598	1.15591	1.15597	25.01
2025.11.10	11:36:00	1.15600	1.15600	1.15593	1.15594	32.92
2025.11.10	11:37:00	1.15594	1.15594	1.15588	1.15590	24.37
2025.11.10	11:38:00	1.15588	1.15592	1.15586	1.15589	26.71
2025.11.10	11:39:00	1.15590	1.15598	1.15587	1.15598	38.84
2025.11.10	11:40:00	1.15601	1.15611	1.15601	1.15606	56.69
2025.11.10	11:41:00	1.15605	1.15614	1.15605	1.15610	31.57
2025.11.10	11:42:00	1.15612	1.15618	1.15612	1.15614	27.88
2025.11.10	11:43:00	1.15615	1.15626	1.15613	1.15614	37.74
2025.11.10	11:44:00	1.15615	1.15616	1.15609	1.15610	20.57
2025.11.10	11:45:00	1.15609	1.15618	1.15609	1.15618	32.02
2025.11.10	11:46:00	1.15618	1.15625	1.15618	1.15624	22.59
2025.11.10	11:47:00	1.15626	1.15627	1.15622	1.15624	11.32
2025.11.10	11:48:00	1.15624	1.15632	1.15624	1.15631	32.92
2025.11.10	11:49:00	1.15632	1.15637	1.15625	1.15627	29.88
2025.11.10	11:50:00	1.15625	1.15630	1.15621	1.15630	45.54
2025.11.10	11:51:00	1.15630	1.15636	1.15623	1.15627	40.26
2025.11.10	11:52:00	1.15628	1.15639	1.15626	1.15635	37.27
